Longitude = 20.813deg Latitude = -32.383deg
2025-09-18T19:41:24.908 20:56:23.69 17:29:34.156 -14:17:16.72 262.083987558 -14.2659874853 
2025-09-18T19:42:38.377 20:57:37.27 17:29:34.204 -14:17:16.19 262.085563429 -14.2661589881 
2025-09-18T19:43:33.833 20:58:32.56 17:29:34.061 -14:17:16.69 262.085432493 -14.2661834756 
2025-09-18T21:38:58.001 22:54:16.01 20:45:50.361 -01:37:04.12 311.159766931 -1.72292933628 
2025-09-20T18:56:26.546 20:19:19.53 19:56:06.672 -48:49:59.59 298.557475553 -48.8387692111 
2025-09-20T17:51:42.294 19:14:15.96 17:44:37.300 -14:57:34.55 265.810797077 -14.9401218739 
2025-09-20T23:18:33.613 00:42:01.02 23:04:31.965 +09:02:42.05 345.852067423 8.88042046986 
2025-09-20T23:20:58.575 00:44:26.25 23:04:31.743 +09:02:42.46 345.852067298 8.88042756438 
2025-09-20T23:55:56.095 01:19:29.48 00:21:25.454 +08:40:40.31 5.01934942288 8.50889877621 
2025-09-20T22:09:48.877 23:33:14.18 19:55:50.262 -48:49:37.83 298.579458913 -48.8396857304 
2025-09-20T23:00:49.767 00:24:14.15 23:04:33.291 +09:02:38.87 345.849451615 8.88027625019 
2025-09-20T23:04:06.924 00:27:31.85 23:04:33.090 +09:02:39.50 345.850425663 8.88012509371 
2025-09-20T23:11:15.930 00:34:42.14 23:04:32.531 +09:02:40.75 345.851349928 8.88041521301 
2025-09-20T23:12:11.204 00:35:37.81 23:04:32.440 +09:02:40.99 345.851308076 8.88038473092 
2025-09-23T01:17:36.025 02:49:16.02 01:24:39.375 -58:44:10.90 20.9537994252 -58.802181702 
2025-09-23T01:41:22.224 03:13:06.11 03:05:13.466 -31:56:00.92 46.0339916136 -32.0026820925 
2025-09-24T17:34:22.799 19:12:39.83 19:31:48.150 -33:59:28.19 292.51924316 -34.0024170796 
2025-09-24T17:44:20.043 19:22:38.67 18:37:43.515 -35:01:15.62 279.034153049 -34.9976177823 
2025-09-18T21:44:39.023 22:59:57.88 20:45:49.931 -01:37:03.11 311.163139706 -1.72265106822 
2025-09-18T21:54:51.582 23:10:12.18 01:25:01.714 -58:44:34.53 20.9416792864 -58.8060955127 
2025-09-18T21:57:34.409 23:12:55.69 01:25:01.713 -58:44:34.67 20.9441720332 -58.8063762153 
2025-09-18T22:03:53.881 23:19:15.71 01:25:01.097 -58:44:34.06 20.9464266352 -58.8064284126 
2025-09-18T22:30:54.853 23:46:21.08 23:52:38.708 -36:54:03.85 357.813229237 -37.0031972658 
2025-09-18T23:38:16.503 00:53:53.48 05:20:56.727 -32:40:12.40 79.9035283228 -32.6504699135 
2025-09-18T23:43:24.282 00:59:02.67 05:20:56.428 -32:40:12.44 79.9061180713 -32.6509173938 
2025-09-18T23:48:36.961 01:04:16.33 05:20:56.020 -32:40:11.55 79.9091775073 -32.6513003152 
2025-09-23T01:08:03.903 02:39:42.38 01:24:40.272 -58:44:11.90 20.9489819096 -58.8025934291 
2025-09-24T18:59:54.652 20:38:34.96 19:56:03.444 -48:50:03.43 298.551853413 -48.8369855843 
2025-09-24T18:56:40.390 20:35:10.99 21:07:51.570 -36:56:43.38 316.54085366 -36.9993339606 
2025-09-18T21:51:14.129 23:06:34.25 01:25:02.280 -58:44:35.14 20.9408261413 -58.8062402221 
2025-09-18T22:33:57.782 23:49:24.78 22:49:56.571 +27:45:56.46 342.170820773 27.5823887416 
2025-09-18T19:13:35.620 20:28:29.41 17:44:31.323 -14:57:42.81 265.808035943 -14.9481854622 
2025-09-18T21:48:12.300 23:03:31.74 01:25:02.618 -58:44:35.54 20.9402811138 -58.8062999018 
2025-09-18T22:00:36.100 23:15:57.60 01:25:01.350 -58:44:34.82 20.9448038551 -58.806485779 
2025-09-18T22:02:43.367 23:18:05.21 01:25:01.189 -58:44:34.40 20.9457444517 -58.8064767979 
2025-09-18T23:47:41.507 01:03:20.86 05:20:56.174 -32:40:12.47 79.9090714904 -32.6512752593 
2025-09-18T23:45:31.589 01:01:10.37 05:20:56.303 -32:40:12.46 79.9074969406 -32.6511538667 
2025-09-18T17:49:43.517 19:04:23.84 18:36:04.982 +32:46:20.60 278.774988418 32.6972395528 
2025-09-18T17:31:08.829 18:45:45.87 19:28:07.488 -25:58:39.64 291.606964474 -26.000412274 
2025-09-18T17:36:03.861 18:50:42.00 18:36:05.952 +32:46:18.73 278.764750995 32.6972533764 
2025-09-18T17:34:50.688 18:49:28.79 18:36:05.930 +32:46:18.82 278.763192289 32.6972961266 
2025-09-18T21:34:01.319 22:49:18.10 20:45:50.739 -01:37:05.00 311.155233814 -1.72315761735 
2025-09-18T21:36:45.311 22:52:02.83 20:45:50.529 -01:37:04.51 311.158050442 -1.72295112651 
2025-09-18T21:40:40.375 22:55:58.69 20:45:50.231 -01:37:03.82 311.160904765 -1.7229701727 
2025-09-18T22:05:19.491 23:20:41.50 01:25:00.813 -58:44:33.81 20.9464127564 -58.8064575961 
2025-09-18T23:37:03.965 00:52:41.46 05:20:56.747 -32:40:12.44 79.90239445 -32.6500857474 
2025-09-18T21:58:29.936 23:13:50.98 01:25:01.604 -58:44:34.50 20.9441569673 -58.8063746656 
2025-09-18T21:52:26.687 23:07:47.03 01:25:02.210 -58:44:35.15 20.9418159529 -58.8061357206 
2025-09-18T18:01:09.880 19:15:52.05 19:22:01.577 -21:58:26.30 290.108611402 -21.9956649629 
2025-09-18T18:30:35.901 19:45:22.80 20:16:23.457 -38:58:22.36 303.64719247 -39.0020126086 
2025-09-18T20:30:49.426 21:45:56.19 22:04:32.374 -36:55:07.12 330.733109109 -36.9959550807 
2025-09-18T23:49:48.909 01:05:28.39 05:20:56.046 -32:40:12.48 79.9105481033 -32.6517113029 
2025-09-20T17:45:23.828 19:07:56.52 17:44:38.844 -14:57:34.11 265.810752386 -14.9401804376 
2025-09-20T17:53:07.945 19:15:42.07 17:44:36.940 -14:57:34.67 265.810780243 -14.9401232972 
2025-09-20T17:46:38.819 19:09:11.59 17:44:38.594 -14:57:34.03 265.810806418 -14.940168295 
2025-09-20T18:41:05.612 20:03:56.45 19:56:08.520 -48:50:01.39 298.551602761 -48.8392901129 
2025-09-20T20:23:31.419 21:46:30.32 22:04:05.288 -28:26:46.06 330.63156998 -28.5431419124 
2025-09-20T22:06:21.937 23:29:46.53 19:55:50.490 -48:49:38.35 298.579484042 -48.8396928641 
2025-09-20T23:15:26.695 00:38:53.76 23:04:32.206 +09:02:41.49 345.851743506 8.8803243998 
2025-09-21T00:16:21.188 01:39:57.91 02:39:47.735 -31:12:16.37 39.6324131998 -31.281717135 
2025-09-17T22:18:15.336 23:29:43.23 00:21:32.173 +08:40:05.43 5.02405359427 8.50830426585 
2025-09-17T22:21:58.369 23:33:27.00 00:21:31.875 +08:40:05.69 5.02622086392 8.50835878281 
2025-09-17T22:15:52.184 23:27:19.72 00:21:32.364 +08:40:05.28 5.02243265317 8.50828044692 
2025-09-18T01:35:29.121 02:47:28.96 04:07:13.778 +20:10:11.97 61.3926893801 20.067564871 
2025-09-18T01:37:37.567 02:49:38.26 04:07:13.193 +20:10:10.99 61.3926678942 20.067643439 
2025-09-17T22:52:33.750 00:04:07.48 04:21:01.501 -54:57:02.83 65.0246837882 -54.9347534307 
2025-09-18T00:15:12.818 01:27:00.05 04:07:03.558 +20:15:24.17 61.334903526 20.1529381013 
2025-09-17T22:55:42.773 00:07:17.00 04:21:01.284 -54:57:02.69 65.0274682765 -54.9345352738 
2025-09-17T22:58:50.949 00:10:25.78 04:21:01.066 -54:57:02.55 65.028487572 -54.934846959 
2025-09-18T02:06:49.339 03:18:54.68 01:28:52.054 +19:20:47.35 21.9028910409 19.1776623954 
2025-09-17T22:44:38.771 23:56:10.72 04:21:01.626 -54:57:01.43 65.0211152173 -54.9334240623 
2025-09-18T02:00:32.424 03:12:36.60 01:28:52.514 +19:20:45.82 21.8997073929 19.1773148293 
2025-09-18T02:02:15.716 03:14:20.11 01:28:52.538 +19:20:46.50 21.9013504249 19.1774716866 
2025-09-18T01:59:06.836 03:11:11.06 01:28:52.769 +19:20:45.88 21.8997258508 19.1773693242 
2025-09-22T22:47:40.829 00:18:56.51 23:35:00.808 -36:53:44.66 353.434089002 -36.9898754436 
2025-09-23T02:17:55.726 03:49:45.48 04:50:19.501 -43:50:18.09 72.3540376274 -43.8330393017 
2025-09-22T23:32:57.084 01:04:19.76 00:23:00.791 -31:53:52.39 5.43466251345 -32.003090839 
2025-09-23T02:47:18.327 04:19:13.01 03:58:13.375 -46:09:31.64 59.3612771628 -46.1805412981 
2025-09-24T20:34:16.782 22:13:03.23 22:38:06.556 -36:54:50.63 339.14114947 -36.9997711519 
2025-09-17T22:57:08.270 00:08:42.81 04:21:01.132 -54:57:02.21 65.0275405724 -54.9345336984 
2025-09-17T22:50:50.568 00:02:23.86 04:21:01.528 -54:57:02.55 65.0235386909 -54.9345586418 
2025-09-17T22:09:46.690 23:21:13.43 00:21:32.848 +08:40:04.89 5.01850466095 8.50819887476 
2025-09-17T23:55:46.485 01:07:30.31 03:36:18.584 -09:45:53.42 53.7107240594 -9.84467456718 
2025-09-20T21:10:19.292 22:33:25.75 23:32:37.919 +22:26:27.99 352.803035089 22.2577981389 
2025-09-20T23:14:16.586 00:37:43.36 23:04:32.274 +09:02:41.21 345.851540234 8.88031965264 
2025-09-21T00:17:37.704 01:41:15.03 02:39:47.401 -31:12:16.76 39.6324669333 -31.2816897643 
2025-09-20T18:44:35.302 20:07:25.88 19:56:07.749 -48:50:01.43 298.551567068 -48.8392931991 
2025-09-20T20:56:28.724 22:19:32.77 23:32:38.935 +22:26:27.41 352.792518734 22.2581950532 
2025-09-20T21:32:07.387 22:55:17.38 21:55:43.736 -32:54:38.00 328.562734199 -32.9947989328 
2025-09-17T22:24:20.859 23:35:49.87 00:21:31.683 +08:40:05.86 5.02745551662 8.50837064787 
2025-09-17T22:13:29.129 23:24:56.23 00:21:32.554 +08:40:05.12 5.02088158394 8.50830784133 
2025-09-18T02:29:49.423 03:41:58.69 03:12:17.214 -37:56:52.87 47.8298087932 -38.000318893 
2025-09-18T01:40:13.358 02:52:14.50 04:07:12.573 +20:10:10.45 61.3927072655 20.0677179155 
2025-09-18T01:33:27.880 02:45:27.85 04:07:14.467 +20:10:12.05 61.3926149704 20.0676531054 
2025-09-18T01:34:58.660 02:46:58.76 04:07:13.921 +20:10:12.70 61.3926982508 20.0678140093 
2025-09-18T01:36:37.189 02:48:37.86 04:07:13.494 +20:10:10.95 61.3926958918 20.067726296 
2025-09-19T02:30:49.124 03:46:55.24 03:59:00.476 -27:57:38.07 59.4749307185 -28.0038370316 
2025-09-19T03:30:42.734 04:46:58.30 05:17:03.656 -35:00:41.30 79.0194652985 -34.9993426979 
2025-09-18T22:09:27.092 23:24:50.05 01:25:00.349 -58:44:33.89 20.9480079431 -58.8065329348 
2025-09-18T22:47:06.253 00:02:35.34 22:49:55.614 +27:45:58.80 342.183388313 27.5830477255 
2025-09-18T23:34:00.908 00:49:37.83 05:20:56.969 -32:40:12.35 79.9006256849 -32.6497404915 
2025-09-18T23:30:58.660 00:46:35.15 00:40:44.123 -19:52:30.93 9.85313833954 -19.9950133501 
2025-09-18T22:56:51.962 00:12:22.85 22:49:54.909 +27:46:00.64 342.190789875 27.5837839185 
2025-09-19T01:30:46.057 02:46:41.81 02:34:51.346 -31:55:26.60 38.4354764645 -31.9974457448 
2025-09-18T17:20:05.784 18:34:41.49 18:06:23.010 -25:01:34.08 271.198307109 -25.0018315932 
2025-09-18T17:33:55.223 18:48:33.03 18:36:06.104 +32:46:18.46 278.763150827 32.6972299023 
2025-09-18T17:40:37.276 18:55:16.30 18:36:05.224 +32:46:19.33 278.766860435 32.6968461373 
2025-09-18T17:44:14.971 18:58:54.68 18:36:05.275 +32:46:19.70 278.770514031 32.697150556 
2025-09-18T17:43:19.530 18:57:58.82 18:36:05.436 +32:46:19.70 278.770528436 32.697116176 
2025-09-18T17:45:27.528 19:00:07.28 18:36:05.284 +32:46:19.99 278.771713521 32.6972789908 
2025-09-18T19:14:31.072 20:29:25.04 17:44:31.144 -14:57:43.14 265.808032478 -14.9481746224 
2025-09-18T19:57:41.092 21:12:42.28 17:29:33.212 -14:17:14.36 262.093750876 -14.2642319785 
2025-09-20T23:59:38.311 01:23:12.57 00:21:25.156 +08:40:40.89 5.02269546616 8.50882326864 
2025-09-20T18:52:59.576 20:15:52.25 19:56:07.365 -48:49:59.87 298.557473203 -48.8387800704 
2025-09-20T21:06:15.000 22:29:20.45 23:32:38.220 +22:26:27.80 352.800593979 22.2580191594 
2025-09-20T23:47:34.186 01:11:06.27 01:37:54.483 -28:53:35.75 24.151394389 -28.99509756 
2025-09-20T18:33:54.822 19:56:35.78 20:01:31.660 -35:58:31.41 299.948173317 -36.0000762049 
2025-09-20T22:59:54.344 00:23:18.65 23:04:33.421 +09:02:38.78 345.849446589 8.88028616049 
2025-09-20T23:02:00.816 00:25:25.66 23:04:33.255 +09:02:39.14 345.850074164 8.88025373988 
2025-09-20T23:02:56.191 00:26:21.29 23:04:33.160 +09:02:39.53 345.85009163 8.88025282096 
2025-09-20T23:06:31.763 00:29:57.40 23:04:32.819 +09:02:39.94 345.850424893 8.88011599447 
2025-09-20T23:09:10.835 00:32:36.78 23:04:32.693 +09:02:40.38 345.851077913 8.88039319041 
2025-09-23T01:01:44.153 02:33:21.83 01:24:40.795 -58:44:12.70 20.9424932247 -58.8030516204 
2025-09-23T01:02:56.507 02:34:34.23 01:24:40.759 -58:44:12.45 20.9439722872 -58.802927395 
2025-09-23T01:13:16.305 02:44:55.92 01:24:39.711 -58:44:11.29 20.9512225107 -58.8024239471 
2025-09-23T01:14:27.951 02:46:07.64 01:24:39.669 -58:44:11.23 20.9524366143 -58.8023650297 
2025-09-23T02:36:37.045 04:08:30.02 03:58:14.412 -46:09:32.85 59.3554147035 -46.1813698108 
2025-09-24T17:24:30.090 19:02:45.76 19:02:29.617 -39:02:57.22 285.175800308 -39.0339441368 
2025-09-24T19:06:08.571 20:44:49.66 19:56:02.121 -48:50:04.91 298.551824476 -48.8369846346 
2025-09-18T00:03:25.358 01:15:10.36 03:36:18.000 -09:45:53.31 53.7149304052 -9.84505823304 
2025-09-18T00:05:38.728 01:17:24.01 03:36:17.828 -09:45:53.27 53.7161650977 -9.84503230213 
2025-09-18T03:30:22.718 04:42:42.08 04:24:35.959 -20:57:46.01 65.8725643487 -21.0065772653 
2025-09-17T22:38:29.832 23:50:01.15 04:21:02.275 -54:57:02.55 65.0190380652 -54.9329043753 
2025-09-17T23:12:45.992 00:24:23.02 23:23:59.660 -36:54:16.34 350.667351704 -36.9984882756 
2025-09-18T00:30:08.319 01:41:57.94 00:48:12.722 -23:53:00.48 11.7478389813 -23.9976494887 
2025-09-18T01:38:42.790 02:50:43.59 04:07:12.897 +20:10:10.84 61.3926849381 20.0678002239 
2025-09-18T01:33:58.129 02:45:58.16 04:07:14.413 +20:10:12.06 61.3928762435 20.0675972539 
2025-09-18T01:49:56.463 03:01:59.07 01:28:53.449 +19:20:44.09 21.8939504938 19.176933518 
2025-09-18T01:40:43.504 02:52:44.35 04:07:12.413 +20:10:10.78 61.3927081853 20.0677734856 
2025-09-18T01:46:44.363 02:58:46.40 01:28:53.688 +19:20:43.48 21.8920167317 19.1769358117 
2025-09-18T02:05:23.520 03:17:28.60 01:28:52.309 +19:20:47.13 21.9028935648 19.1776971044 
2025-09-18T23:40:41.336 00:56:19.49 05:20:56.290 -32:40:11.31 79.9034517828 -32.6505150222 
2025-09-18T23:46:29.055 01:02:08.18 05:20:56.093 -32:40:12.37 79.907389456 -32.6511616758 
2025-09-19T00:30:34.045 01:46:20.43 01:28:48.557 -25:53:43.81 21.89450736 -25.9993872855 
2025-09-18T21:30:43.223 22:45:59.94 22:28:31.892 -24:53:51.22 336.770456558 -25.000665762 
2025-09-18T21:42:54.676 22:58:13.26 20:45:50.062 -01:37:03.42 311.162147744 -1.72274660804 
2025-09-18T21:49:07.748 23:04:27.40 01:25:02.499 -58:44:35.70 20.9402542765 -58.8062458047 
2025-09-18T22:01:47.929 23:17:09.60 01:25:01.302 -58:44:34.26 20.9457387479 -58.8064528316 
2025-09-18T21:59:40.458 23:15:01.97 01:25:01.510 -58:44:34.47 20.94477475 -58.8064049047 
2025-09-18T22:41:23.408 23:56:51.45 22:49:56.029 +27:45:57.76 342.178565637 27.5826526075 
2025-09-18T19:37:11.363 20:52:09.09 21:04:18.132 -20:55:14.49 315.68753505 -21.0014892682 
2025-09-18T19:26:55.488 20:41:51.80 17:26:00.651 -21:19:09.84 261.176387232 -21.2825341771 
2025-09-18T19:12:40.055 20:27:33.94 17:44:31.454 -14:57:42.64 265.807971098 -14.9481527967 
2025-09-18T17:51:09.103 19:05:49.77 18:36:04.700 +32:46:20.28 278.775034702 32.6972092586 
2025-09-18T19:52:00.510 21:07:01.00 17:29:33.621 -14:17:14.71 262.091327298 -14.2645811563 
2025-09-18T19:52:56.083 21:07:56.64 17:29:33.472 -14:17:14.76 262.091311663 -14.2645748808 
2025-09-20T18:59:53.512 20:22:47.19 19:56:05.909 -48:49:59.45 298.557451755 -48.8387689743 
2025-09-20T18:48:02.313 20:10:54.25 19:56:07.021 -48:50:01.42 298.55156713 -48.8392935235 
2025-09-21T00:31:57.630 01:55:37.15 02:26:04.280 -20:54:06.68 36.1938356697 -21.0023043803 
2025-09-20T20:31:40.452 21:54:40.54 22:01:38.422 -25:53:59.44 330.033596972 -25.9990814233 
2025-09-19T17:21:46.433 18:40:18.54 18:43:56.730 -27:02:05.95 280.567622287 -27.0340594145 
2025-09-17T22:35:18.054 23:46:48.77 04:21:02.410 -54:57:02.74 65.0150748567 -54.9327960624 
2025-09-17T22:37:04.006 23:48:34.75 04:21:02.530 -54:57:03.45 65.0190571205 -54.9329244604 
2025-09-17T22:53:59.250 00:05:32.69 04:21:01.289 -54:57:02.20 65.0247217249 -54.9347521523 
2025-09-23T01:05:21.497 02:36:59.60 01:24:40.234 -58:44:12.62 20.9439898875 -58.8029073371 
2025-09-23T01:08:59.351 02:40:38.21 01:24:40.101 -58:44:11.92 20.9489586181 -58.8026033197 
2025-09-23T02:33:27.703 04:05:20.35 04:23:29.304 -20:57:24.03 65.5785056016 -21.0011920713 
2025-09-23T01:10:12.511 02:41:51.33 01:24:40.069 -58:44:11.67 20.9502208283 -58.8025052118 
2025-09-23T01:11:07.863 02:42:46.64 01:24:39.907 -58:44:11.73 20.9502164679 -58.8024995545 
2025-09-23T01:12:21.036 02:44:00.26 01:24:39.867 -58:44:11.45 20.9512733753 -58.8024436181 
2025-09-23T01:15:53.446 02:47:33.08 01:24:39.411 -58:44:11.20 20.9523862376 -58.8023523587 
2025-09-23T01:20:00.827 02:51:41.23 01:24:38.925 -58:44:11.55 20.9538184641 -58.8022079371 
2025-09-23T00:58:41.029 02:30:17.70 01:24:41.169 -58:44:12.90 20.9411381878 -58.8030973484 
2025-09-23T01:00:48.888 02:32:26.14 01:24:40.963 -58:44:12.67 20.9424711331 -58.8030630119 
2025-09-23T00:59:36.366 02:31:13.46 01:24:40.978 -58:44:12.69 20.9411914106 -58.8030679411 
2025-09-24T19:34:42.724 21:13:19.43 21:19:53.955 -20:55:00.59 319.598250715 -20.9999402853 
2025-09-24T19:44:26.884 21:23:05.09 22:43:05.427 -03:02:34.93 340.403468982 -3.18010145265 
2025-09-24T19:52:47.956 21:31:27.62 22:43:03.591 -03:02:33.35 340.403417067 -3.18013547469 
2025-09-24T19:09:19.707 20:48:01.55 19:56:01.376 -48:50:05.36 298.551795292 -48.8370060615 
2025-09-24T19:12:26.580 20:51:08.76 19:56:00.719 -48:50:04.70 298.551780836 -48.83699787 
2025-09-24T19:03:01.733 20:41:42.07 19:56:02.775 -48:50:04.41 298.551831087 -48.836987323 
2025-09-20T23:10:06.194 00:33:32.03 23:04:32.612 +09:02:40.61 345.851101446 8.88039832619 
2025-09-20T23:16:52.122 00:40:19.56 23:04:32.062 +09:02:41.53 345.851781856 8.88032591524 
2025-09-20T22:32:00.811 23:55:20.83 23:19:48.363 -21:52:50.65 349.604604409 -22.0067310094 
2025-09-21T00:08:08.006 01:31:43.77 00:21:24.478 +08:40:42.26 5.02956213507 8.50921376012 
2025-09-21T00:10:30.611 01:34:06.63 00:21:24.289 +08:40:42.65 5.03058192775 8.50911869531 
2025-09-20T20:50:44.582 22:13:47.89 23:32:39.350 +22:26:27.24 352.787702906 22.2580641072 
2025-09-13T23:27:46.272 00:23:39.05 00:17:52.337 -36:54:04.77 4.13587061127 -37.0006112459 
2025-09-13T23:10:20.757 00:06:10.66 23:20:24.695 -08:20:29.10 349.784507646 -8.48156940403 
2025-09-13T23:07:56.043 00:03:46.04 23:20:25.088 -08:20:29.30 349.784511266 -8.48156869651 
2025-09-13T22:52:19.062 23:48:06.58 23:20:26.170 -08:20:31.92 349.776916723 -8.48243828806 
2025-09-13T22:55:01.362 23:50:48.93 23:20:26.201 -08:20:31.01 349.779559546 -8.48185465576 
2025-09-14T18:41:24.027 19:40:26.35 18:35:25.846 -35:19:35.98 278.459366897 -35.3018201279 
2025-09-14T20:36:42.482 21:36:04.13 18:35:14.285 -35:19:28.19 278.459312501 -35.3017722685 
2025-09-14T20:24:37.475 21:23:56.82 18:35:15.205 -35:19:30.56 278.459284749 -35.3017738136 
2025-09-14T20:29:51.025 21:29:11.28 18:35:14.626 -35:19:28.30 278.459256795 -35.3017890958 
2025-09-14T20:31:34.165 21:30:54.88 18:35:14.532 -35:19:28.05 278.459302188 -35.3018113797 
2025-09-13T22:14:25.663 23:10:06.50 22:41:37.600 -22:53:13.42 340.048379682 -22.9972105029 
2025-09-14T02:27:29.518 03:23:51.86 03:48:07.041 -31:57:25.77 56.758083573 -31.9987721983 
2025-09-14T18:12:14.399 19:11:12.07 18:35:30.447 -35:19:36.91 278.459399618 -35.3018046514 
2025-09-14T19:59:54.039 20:59:09.49 18:35:17.073 -35:19:32.69 278.45925769 -35.3017954173 
2025-09-14T20:03:21.227 21:02:37.14 18:35:16.808 -35:19:32.32 278.459404041 -35.3018385673 
2025-09-14T21:14:31.814 22:13:59.55 18:35:11.870 -35:19:22.35 278.45929746 -35.301780467 
2025-09-14T21:17:57.342 22:17:25.59 18:35:11.373 -35:19:21.82 278.459305467 -35.3017767051 
2025-09-14T21:19:40.508 22:19:09.27 18:35:11.266 -35:19:21.55 278.459303192 -35.3017841565 
2025-09-14T22:36:58.815 23:36:40.10 23:10:22.805 -36:54:13.79 347.233115857 -37.0002300766 
2025-09-14T23:49:46.920 00:49:40.16 05:20:58.691 -32:40:00.85 79.9016976964 -32.6541232463 
2025-09-14T23:52:11.796 00:52:05.33 05:20:58.178 -32:39:59.30 79.9017364032 -32.6541421347 
2025-09-14T17:27:54.686 18:26:45.09 18:51:46.315 -22:59:34.38 282.528459391 -23.0001672412 
2025-09-14T19:24:29.105 20:23:38.54 18:35:19.729 -35:19:34.87 278.459315702 -35.3017599203 
2025-09-14T19:26:11.979 20:25:21.92 18:35:19.545 -35:19:34.70 278.459327211 -35.301780182 
2025-09-14T19:27:13.331 20:26:23.59 18:35:19.462 -35:19:34.54 278.459390229 -35.3017138655 
2025-09-14T19:29:38.003 20:28:48.47 18:35:19.245 -35:19:34.59 278.459311637 -35.3017458491 
2025-09-14T20:51:26.789 21:50:50.54 18:35:13.180 -35:19:26.13 278.459424609 -35.3017662158 
2025-09-14T20:52:07.979 21:51:31.77 18:35:13.140 -35:19:25.89 278.459293719 -35.3017646484 
2025-09-14T20:44:35.630 21:43:58.68 18:35:13.290 -35:19:25.15 278.459473194 -35.3017623291 
2025-09-14T22:18:03.456 23:17:41.66 22:43:56.695 +29:54:27.06 340.668679912 29.7218728051 
2025-09-14T22:21:06.051 23:20:44.51 22:43:56.359 +29:54:27.30 340.670173176 29.7221066706 
2025-09-14T23:54:54.334 00:54:48.36 05:20:58.399 -32:40:00.91 79.9063865678 -32.6548479172 
2025-09-15T00:31:52.188 01:31:52.49 04:07:05.626 +20:15:31.42 61.3294936631 20.149687753 
2025-09-15T00:32:47.636 01:32:48.13 04:07:05.744 +20:15:30.73 61.3294715932 20.1496721682 
2025-09-14T17:41:15.498 18:40:07.93 18:35:36.332 -35:19:39.30 278.459491295 -35.3018217243 
2025-09-14T17:42:17.793 18:41:10.87 18:35:36.037 -35:19:39.14 278.459492656 -35.3017377571 
2025-09-14T18:27:40.978 19:26:41.20 18:35:27.961 -35:19:35.66 278.45938883 -35.3017983853 
2025-09-14T18:37:17.397 19:36:19.16 18:35:26.532 -35:19:35.79 278.459410584 -35.3017607926 
2025-09-14T19:35:48.026 20:34:59.51 18:35:18.637 -35:19:33.95 278.459423849 -35.3017270214 
2025-09-14T19:34:45.799 20:33:56.91 18:35:18.725 -35:19:34.21 278.459304512 -35.3017674259 
2025-09-14T19:36:31.444 20:35:43.35 18:35:18.708 -35:19:33.32 278.45930889 -35.3017974119 
2025-09-14T20:15:21.789 21:14:39.83 18:35:15.864 -35:19:30.52 278.459281898 -35.3017776272 
2025-09-14T20:17:45.410 21:17:03.65 18:35:15.672 -35:19:30.01 278.459257437 -35.3017821033 
2025-09-14T20:10:13.001 21:09:30.12 18:35:16.257 -35:19:30.25 278.459298952 -35.301770199 
2025-09-14T21:33:24.376 22:32:55.18 18:35:10.933 -35:19:18.82 278.459260193 -35.3017541275 
2025-09-14T21:28:15.915 22:27:45.69 18:35:11.001 -35:19:19.57 278.459242574 -35.3017639921 
2025-09-14T18:20:07.510 19:19:06.52 18:35:29.170 -35:19:36.25 278.459379519 -35.3017671792 
2025-09-14T18:18:24.597 19:17:23.24 18:35:29.417 -35:19:36.35 278.45940098 -35.3017500315 
2025-09-14T19:12:28.467 20:11:36.43 18:35:21.423 -35:19:36.40 278.459387288 -35.3018144795 
2025-09-14T19:22:45.729 20:21:55.11 18:35:19.912 -35:19:35.18 278.45933507 -35.3018014667 
2025-09-14T19:23:47.720 20:22:57.08 18:35:19.802 -35:19:34.82 278.459373263 -35.3017291921 
2025-09-14T19:15:54.159 20:15:02.37 18:35:20.738 -35:19:35.60 278.45934428 -35.3018020083 
2025-09-14T19:17:37.020 20:16:45.43 18:35:20.552 -35:19:35.44 278.459344842 -35.3017597728 
